instance,scenarios,sp_time,labels_frac,replica,W,B,bound,pulse_time,total_time,objective,validation
RI5,200,1.14,1,9,80518,70294,200,0.363518,1.503518,193,TRUE
RI5,200,1.14,1.5,0,80518,70294,200,0.472243,1.612243,193,TRUE
RI5,200,1.14,1.5,1,80518,70294,200,0.470424,1.610424,193,TRUE
RI5,200,1.14,1.5,2,80518,70294,200,0.438674,1.578674,193,TRUE
RI5,200,1.14,1.5,3,80518,70294,200,0.429014,1.569014,193,TRUE
RI5,200,1.14,1.5,4,80518,70294,200,0.444565,1.584565,193,TRUE
RI5,200,1.14,1.5,5,80518,70294,200,0.429421,1.569421,193,TRUE
RI5,200,1.14,1.5,6,80518,70294,200,0.437448,1.577448,193,TRUE
RI5,200,1.14,1.5,7,80518,70294,200,0.437588,1.577588,193,TRUE
RI5,200,1.14,1.5,8,80518,70294,200,0.431801,1.571801,193,TRUE
RI5,200,1.14,1.5,9,80518,70294,200,0.432351,1.572351,193,TRUE
RI5,200,1.14,2,0,80518,70294,200,0.469466,1.609466,193,TRUE
RI5,200,1.14,2,1,80518,70294,200,0.485733,1.625732,193,TRUE
RI5,200,1.14,2,2,80518,70294,200,0.486931,1.62693,193,TRUE
RI5,200,1.14,2,3,80518,70294,200,0.508831,1.648831,193,TRUE
RI5,200,1.14,2,4,80518,70294,200,0.48095,1.62095,193,TRUE
RI5,200,1.14,2,5,80518,70294,200,0.489508,1.629508,193,TRUE
RI5,200,1.14,2,6,80518,70294,200,0.478507,1.618507,193,TRUE
RI5,200,1.14,2,7,80518,70294,200,0.491588,1.631588,193,TRUE
RI5,200,1.14,2,8,80518,70294,200,0.492457,1.632457,193,TRUE
RI5,200,1.14,2,9,80518,70294,200,0.500138,1.640138,193,TRUE
RI5,500,3.891,0.5,0,79725,54562,499,0.418492,4.309492,99,TRUE
RI5,500,3.891,0.5,1,79725,54562,499,0.420362,4.311362,99,TRUE
RI5,500,3.891,0.5,2,79725,54562,499,0.404277,4.295277,99,TRUE
RI5,500,3.891,0.5,3,79725,54562,499,0.425985,4.316985,99,TRUE
RI5,500,3.891,0.5,4,79725,54562,499,0.406987,4.297987,99,TRUE
RI5,500,3.891,0.5,5,79725,54562,499,0.440028,4.331028,99,TRUE
RI5,500,3.891,0.5,6,79725,54562,499,0.462332,4.353332,99,TRUE
RI5,500,3.891,0.5,7,79725,54562,499,0.419109,4.310109,99,TRUE
RI5,500,3.891,0.5,8,79725,54562,499,0.399286,4.290286,99,TRUE
RI5,500,3.891,0.5,9,79725,54562,499,0.403241,4.294241,99,TRUE
RI5,500,3.891,1,0,79725,54562,499,0.468095,4.359095,99,TRUE
RI5,500,3.891,1,1,79725,54562,499,0.468214,4.359214,99,TRUE
RI5,500,3.891,1,2,79725,54562,499,0.473369,4.364369,99,TRUE
RI5,500,3.891,1,3,79725,54562,499,0.475102,4.366102,99,TRUE
RI5,500,3.891,1,4,79725,54562,499,0.447016,4.338016,99,TRUE
RI5,500,3.891,1,5,79725,54562,499,0.461459,4.352459,99,TRUE
RI5,500,3.891,1,6,79725,54562,499,0.465614,4.356614,99,TRUE
RI5,500,3.891,1,7,79725,54562,499,0.460369,4.351369,99,TRUE
RI5,500,3.891,1,8,79725,54562,499,0.47224,4.36324,99,TRUE
RI5,500,3.891,1,9,79725,54562,499,0.469629,4.360629,99,TRUE
RI5,500,3.891,1.5,0,79725,54562,499,0.492658,4.383658,99,TRUE
RI5,500,3.891,1.5,1,79725,54562,499,0.499247,4.390247,99,TRUE
RI5,500,3.891,1.5,2,79725,54562,499,0.521723,4.412723,99,TRUE
RI5,500,3.891,1.5,3,79725,54562,499,0.52781,4.41881,99,TRUE
RI5,500,3.891,1.5,4,79725,54562,499,0.503819,4.394819,99,TRUE
RI5,500,3.891,1.5,5,79725,54562,499,0.511541,4.402541,99,TRUE
RI5,500,3.891,1.5,6,79725,54562,499,0.51713,4.40813,99,TRUE
RI5,500,3.891,1.5,7,79725,54562,499,0.500531,4.391531,99,TRUE
RI5,500,3.891,1.5,8,79725,54562,499,0.479329,4.370329,99,TRUE
RI5,500,3.891,1.5,9,79725,54562,499,0.506024,4.397024,99,TRUE
RI5,500,3.891,2,0,79725,54562,499,0.513344,4.404343,99,TRUE
RI5,500,3.891,2,1,79725,54562,499,0.504781,4.395781,99,TRUE
RI5,500,3.891,2,2,79725,54562,499,0.520262,4.411262,99,TRUE
RI5,500,3.891,2,3,79725,54562,499,0.524092,4.415092,99,TRUE
RI5,500,3.891,2,4,79725,54562,499,0.524835,4.415835,99,TRUE
RI5,500,3.891,2,5,79725,54562,499,0.515902,4.406902,99,TRUE
RI5,500,3.891,2,6,79725,54562,499,0.517322,4.408322,99,TRUE
RI5,500,3.891,2,7,79725,54562,499,0.510428,4.401428,99,TRUE
RI5,500,3.891,2,8,79725,54562,499,0.520662,4.411662,99,TRUE
RI5,500,3.891,2,9,79725,54562,499,0.505623,4.396623,99,TRUE
RI5,500,4.156,0.5,0,79725,69659,500,0.406036,4.562036,427,TRUE
RI5,500,4.156,0.5,1,79725,69659,500,0.398635,4.554635,427,TRUE
RI5,500,4.156,0.5,2,79725,69659,500,0.392873,4.548873,427,TRUE
RI5,500,4.156,0.5,3,79725,69659,500,0.404803,4.560803,427,TRUE
RI5,500,4.156,0.5,4,79725,69659,500,0.418166,4.574166,427,TRUE
RI5,500,4.156,0.5,5,79725,69659,500,0.399996,4.555996,427,TRUE
RI5,500,4.156,0.5,6,79725,69659,500,0.397504,4.553504,427,TRUE
RI5,500,4.156,0.5,7,79725,69659,500,0.411733,4.567733,427,TRUE
RI5,500,4.156,0.5,8,79725,69659,500,0.402955,4.558955,427,TRUE
RI5,500,4.156,0.5,9,79725,69659,500,0.394961,4.550961,427,TRUE
RI5,500,4.156,1,0,79725,69659,500,0.46244,4.61844,427,TRUE
RI5,500,4.156,1,1,79725,69659,500,0.464172,4.620172,427,TRUE
RI5,500,4.156,1,2,79725,69659,500,0.476193,4.632193,427,TRUE
RI5,500,4.156,1,3,79725,69659,500,0.470738,4.626738,427,TRUE
RI5,500,4.156,1,4,79725,69659,500,0.476887,4.632887,427,TRUE
RI5,500,4.156,1,5,79725,69659,500,0.501606,4.657606,427,TRUE
RI5,500,4.156,1,6,79725,69659,500,0.481313,4.637312,427,TRUE
RI5,500,4.156,1,7,79725,69659,500,0.477543,4.633543,427,TRUE
RI5,500,4.156,1,8,79725,69659,500,0.488257,4.644257,427,TRUE
RI5,500,4.156,1,9,79725,69659,500,0.478945,4.634945,427,TRUE
RI5,500,4.156,1.5,0,79725,69659,500,0.509032,4.665032,427,TRUE
RI5,500,4.156,1.5,1,79725,69659,500,0.510093,4.666093,427,TRUE
RI5,500,4.156,1.5,2,79725,69659,500,0.500452,4.656452,427,TRUE
RI5,500,4.156,1.5,3,79725,69659,500,0.501194,4.657194,427,TRUE
RI5,500,4.156,1.5,4,79725,69659,500,0.502285,4.658285,427,TRUE
RI5,500,4.156,1.5,5,79725,69659,500,0.508596,4.664596,427,TRUE
RI5,500,4.156,1.5,6,79725,69659,500,0.512672,4.668671,427,TRUE
RI5,500,4.156,1.5,7,79725,69659,500,0.50472,4.66072,427,TRUE
RI5,500,4.156,1.5,8,79725,69659,500,0.509502,4.665502,427,TRUE
RI5,500,4.156,1.5,9,79725,69659,500,0.541592,4.697592,427,TRUE
RI5,500,4.156,2,0,79725,69659,500,0.518753,4.674753,427,TRUE
RI5,500,4.156,2,1,79725,69659,500,0.537831,4.693831,427,TRUE
RI5,500,4.156,2,2,79725,69659,500,0.530159,4.686159,427,TRUE
RI5,500,4.156,2,3,79725,69659,500,0.524653,4.680653,427,TRUE
RI5,500,4.156,2,4,79725,69659,500,0.557791,4.713791,427,TRUE
RI5,500,4.156,2,5,79725,69659,500,0.529681,4.685681,427,TRUE
RI5,500,4.156,2,6,79725,69659,500,0.517941,4.673941,427,TRUE
RI5,500,4.156,2,7,79725,69659,500,0.500807,4.656807,427,TRUE
RI5,500,4.156,2,8,79725,69659,500,0.534746,4.690746,427,TRUE
RI5,500,4.156,2,9,79725,69659,500,0.514062,4.670062,427,TRUE
RI5,500,4.484,0.5,0,80121,54760,500,0.374245,4.858245,142,TRUE
RI5,500,4.484,0.5,1,80121,54760,500,0.352709,4.836709,142,TRUE
RI5,500,4.484,0.5,2,80121,54760,500,0.358061,4.842061,142,TRUE
RI5,500,4.484,0.5,3,80121,54760,500,0.390973,4.874973,142,TRUE
RI5,500,4.484,0.5,4,80121,54760,500,0.387054,4.871054,142,TRUE
RI5,500,4.484,0.5,5,80121,54760,500,0.364461,4.848461,142,TRUE
RI5,500,4.484,0.5,6,80121,54760,500,0.36578,4.84978,142,TRUE
RI5,500,4.484,0.5,7,80121,54760,500,0.377797,4.861797,142,TRUE
RI5,500,4.484,0.5,8,80121,54760,500,0.370708,4.854708,142,TRUE
RI5,500,4.484,0.5,9,80121,54760,500,0.375228,4.859228,142,TRUE
RI5,500,4.484,1,0,80121,54760,500,0.408885,4.892885,142,TRUE
RI5,500,4.484,1,1,80121,54760,500,0.393539,4.877539,142,TRUE
RI5,500,4.484,1,2,80121,54760,500,0.412734,4.896734,142,TRUE
RI5,500,4.484,1,3,80121,54760,500,0.410633,4.894633,142,TRUE
RI5,500,4.484,1,4,80121,54760,500,0.403826,4.887826,142,TRUE
RI5,500,4.484,1,5,80121,54760,500,0.408773,4.892773,142,TRUE
RI5,500,4.484,1,6,80121,54760,500,0.400536,4.884536,142,TRUE
RI5,500,4.484,1,7,80121,54760,500,0.407021,4.891021,142,TRUE
RI5,500,4.484,1,8,80121,54760,500,0.399994,4.883994,142,TRUE
RI5,500,4.484,1,9,80121,54760,500,0.407109,4.891109,142,TRUE
RI5,500,4.484,1.5,0,80121,54760,500,0.399942,4.883942,142,TRUE
RI5,500,4.484,1.5,1,80121,54760,500,0.416614,4.900614,142,TRUE
RI5,500,4.484,1.5,2,80121,54760,500,0.414907,4.898907,142,TRUE
RI5,500,4.484,1.5,3,80121,54760,500,0.419225,4.903225,142,TRUE
RI5,500,4.484,1.5,4,80121,54760,500,0.419208,4.903208,142,TRUE
RI5,500,4.484,1.5,5,80121,54760,500,0.434186,4.918186,142,TRUE
RI5,500,4.484,1.5,6,80121,54760,500,0.415466,4.899466,142,TRUE
RI5,500,4.484,1.5,7,80121,54760,500,0.406261,4.890261,142,TRUE
RI5,500,4.484,1.5,8,80121,54760,500,0.441409,4.925409,142,TRUE
RI5,500,4.484,1.5,9,80121,54760,500,0.444859,4.928859,142,TRUE
RI5,500,4.484,2,0,80121,54760,500,0.421559,4.905559,142,TRUE
RI5,500,4.484,2,1,80121,54760,500,0.430112,4.914112,142,TRUE
RI5,500,4.484,2,2,80121,54760,500,0.420326,4.904326,142,TRUE
RI5,500,4.484,2,3,80121,54760,500,0.416895,4.900895,142,TRUE
RI5,500,4.484,2,4,80121,54760,500,0.424446,4.908446,142,TRUE
RI5,500,4.484,2,5,80121,54760,500,0.427278,4.911278,142,TRUE
RI5,500,4.484,2,6,80121,54760,500,0.440247,4.924247,142,TRUE
RI5,500,4.484,2,7,80121,54760,500,0.424625,4.908625,142,TRUE
RI5,500,4.484,2,8,80121,54760,500,0.429793,4.913793,142,TRUE
RI5,500,4.484,2,9,80121,54760,500,0.438411,4.922411,142,TRUE
RI5,500,4.485,0.5,0,80121,69976,500,0.398462,4.883462,464,TRUE
RI5,500,4.485,0.5,1,80121,69976,500,0.404055,4.889055,464,TRUE
RI5,500,4.485,0.5,2,80121,69976,500,0.425338,4.910338,464,TRUE
RI5,500,4.485,0.5,3,80121,69976,500,0.404607,4.889607,464,TRUE
RI5,500,4.485,0.5,4,80121,69976,500,0.388997,4.873997,464,TRUE
RI5,500,4.485,0.5,5,80121,69976,500,0.410436,4.895436,464,TRUE
RI5,500,4.485,0.5,6,80121,69976,500,0.390583,4.875583,464,TRUE
RI5,500,4.485,0.5,7,80121,69976,500,0.397695,4.882695,464,TRUE
RI5,500,4.485,0.5,8,80121,69976,500,0.385738,4.870738,464,TRUE
RI5,500,4.485,0.5,9,80121,69976,500,0.407319,4.892319,464,TRUE
RI5,500,4.485,1,0,80121,69976,500,0.461759,4.946759,464,TRUE
RI5,500,4.485,1,1,80121,69976,500,0.462767,4.947767,464,TRUE
RI5,500,4.485,1,2,80121,69976,500,0.462947,4.947947,464,TRUE
RI5,500,4.485,1,3,80121,69976,500,0.444604,4.929604,464,TRUE
RI5,500,4.485,1,4,80121,69976,500,0.486733,4.971733,464,TRUE
RI5,500,4.485,1,5,80121,69976,500,0.455726,4.940726,464,TRUE
RI5,500,4.485,1,6,80121,69976,500,0.455901,4.940901,464,TRUE
RI5,500,4.485,1,7,80121,69976,500,0.469782,4.954782,464,TRUE
RI5,500,4.485,1,8,80121,69976,500,0.462022,4.947022,464,TRUE
RI5,500,4.485,1,9,80121,69976,500,0.464367,4.949367,464,TRUE
RI5,500,4.485,1.5,0,80121,69976,500,0.504857,4.989857,464,TRUE
RI5,500,4.485,1.5,1,80121,69976,500,0.50566,4.99066,464,TRUE
RI5,500,4.485,1.5,2,80121,69976,500,0.501063,4.986063,464,TRUE
RI5,500,4.485,1.5,3,80121,69976,500,0.4904,4.9754,464,TRUE
RI5,500,4.485,1.5,4,80121,69976,500,0.504504,4.989504,464,TRUE
RI5,500,4.485,1.5,5,80121,69976,500,0.47088,4.95588,464,TRUE
RI5,500,4.485,1.5,6,80121,69976,500,0.510043,4.995043,464,TRUE
RI5,500,4.485,1.5,7,80121,69976,500,0.496341,4.981341,464,TRUE
RI5,500,4.485,1.5,8,80121,69976,500,0.494644,4.979644,464,TRUE
RI5,500,4.485,1.5,9,80121,69976,500,0.51072,4.99572,464,TRUE
RI5,500,4.485,2,0,80121,69976,500,0.528188,5.013188,464,TRUE
RI5,500,4.485,2,1,80121,69976,500,0.514931,4.999931,464,TRUE
RI5,500,4.485,2,2,80121,69976,500,0.515485,5.000485,464,TRUE
RI5,500,4.485,2,3,80121,69976,500,0.519599,5.004599,464,TRUE
RI5,500,4.485,2,4,80121,69976,500,0.511941,4.996941,464,TRUE
RI5,500,4.485,2,5,80121,69976,500,0.520275,5.005275,464,TRUE
RI5,500,4.485,2,6,80121,69976,500,0.520894,5.005894,464,TRUE
RI5,500,4.485,2,7,80121,69976,500,0.495742,4.980742,464,TRUE
RI5,500,4.485,2,8,80121,69976,500,0.53087,5.01587,464,TRUE
RI5,500,4.485,2,9,80121,69976,500,0.517871,5.002871,464,TRUE
RI5,500,4.109,0.5,0,80518,54958,500,0.319651,4.428651,198,TRUE
RI5,500,4.109,0.5,1,80518,54958,500,0.319309,4.428309,198,TRUE
RI5,500,4.109,0.5,2,80518,54958,500,0.329587,4.438587,198,TRUE
RI5,500,4.109,0.5,3,80518,54958,500,0.317771,4.426771,198,TRUE
RI5,500,4.109,0.5,4,80518,54958,500,0.313502,4.422502,198,TRUE
RI5,500,4.109,0.5,5,80518,54958,500,0.314412,4.423412,198,TRUE
RI5,500,4.109,0.5,6,80518,54958,500,0.30489,4.41389,198,TRUE
RI5,500,4.109,0.5,7,80518,54958,500,0.350213,4.459213,198,TRUE
RI5,500,4.109,0.5,8,80518,54958,500,0.312004,4.421004,198,TRUE
RI5,500,4.109,0.5,9,80518,54958,500,0.308192,4.417192,198,TRUE
RI5,500,4.109,1,0,80518,54958,500,0.355975,4.464975,198,TRUE
RI5,500,4.109,1,1,80518,54958,500,0.350205,4.459205,198,TRUE
RI5,500,4.109,1,2,80518,54958,500,0.348878,4.457878,198,TRUE
RI5,500,4.109,1,3,80518,54958,500,0.344239,4.453239,198,TRUE
RI5,500,4.109,1,4,80518,54958,500,0.342691,4.451691,198,TRUE
RI5,500,4.109,1,5,80518,54958,500,0.353381,4.462381,198,TRUE
RI5,500,4.109,1,6,80518,54958,500,0.351744,4.460744,198,TRUE
RI5,500,4.109,1,7,80518,54958,500,0.352799,4.461799,198,TRUE
RI5,500,4.109,1,8,80518,54958,500,0.348017,4.457017,198,TRUE
RI5,500,4.109,1,9,80518,54958,500,0.382866,4.491866,198,TRUE
RI5,500,4.109,1.5,0,80518,54958,500,0.409018,4.518018,198,TRUE
RI5,500,4.109,1.5,1,80518,54958,500,0.389595,4.498595,198,TRUE
RI5,500,4.109,1.5,2,80518,54958,500,0.376025,4.485025,198,TRUE
RI5,500,4.109,1.5,3,80518,54958,500,0.358883,4.467883,198,TRUE
RI5,500,4.109,1.5,4,80518,54958,500,0.357031,4.466031,198,TRUE
RI5,500,4.109,1.5,5,80518,54958,500,0.367039,4.476039,198,TRUE
RI5,500,4.109,1.5,6,80518,54958,500,0.36454,4.47354,198,TRUE
RI5,500,4.109,1.5,7,80518,54958,500,0.36281,4.47181,198,TRUE
RI5,500,4.109,1.5,8,80518,54958,500,0.353292,4.462292,198,TRUE
RI5,500,4.109,1.5,9,80518,54958,500,0.355517,4.464517,198,TRUE
RI5,500,4.109,2,0,80518,54958,500,0.361689,4.470689,198,TRUE
RI5,500,4.109,2,1,80518,54958,500,0.359299,4.468299,198,TRUE
RI5,500,4.109,2,2,80518,54958,500,0.362442,4.471442,198,TRUE
RI5,500,4.109,2,3,80518,54958,500,0.3572,4.4662,198,TRUE
RI5,500,4.109,2,4,80518,54958,500,0.351767,4.460767,198,TRUE
RI5,500,4.109,2,5,80518,54958,500,0.381999,4.490999,198,TRUE
RI5,500,4.109,2,6,80518,54958,500,0.37516,4.48416,198,TRUE
RI5,500,4.109,2,7,80518,54958,500,0.361334,4.470334,198,TRUE
RI5,500,4.109,2,8,80518,54958,500,0.382686,4.491686,198,TRUE
RI5,500,4.109,2,9,80518,54958,500,0.370487,4.479487,198,TRUE
RI5,500,3.86,0.5,0,80518,70294,500,0.390458,4.250458,477,TRUE
RI5,500,3.86,0.5,1,80518,70294,500,0.383229,4.243229,477,TRUE
RI5,500,3.86,0.5,2,80518,70294,500,0.390506,4.250506,477,TRUE
RI5,500,3.86,0.5,3,80518,70294,500,0.397396,4.257396,477,TRUE
RI5,500,3.86,0.5,4,80518,70294,500,0.436918,4.296918,477,TRUE
RI5,500,3.86,0.5,5,80518,70294,500,0.397533,4.257533,477,TRUE
RI5,500,3.86,0.5,6,80518,70294,500,0.391127,4.251127,477,TRUE
RI5,500,3.86,0.5,7,80518,70294,500,0.408562,4.268562,477,TRUE
RI5,500,3.86,0.5,8,80518,70294,500,0.384629,4.244629,477,TRUE
RI5,500,3.86,0.5,9,80518,70294,500,0.396926,4.256925,477,TRUE
RI5,500,3.86,1,0,80518,70294,500,0.451464,4.311464,477,TRUE
RI5,500,3.86,1,1,80518,70294,500,0.459621,4.319621,477,TRUE
RI5,500,3.86,1,2,80518,70294,500,0.50417,4.36417,477,TRUE
RI5,500,3.86,1,3,80518,70294,500,0.471599,4.331599,477,TRUE
RI5,500,3.86,1,4,80518,70294,500,0.48649,4.34649,477,TRUE
RI5,500,3.86,1,5,80518,70294,500,0.452446,4.312446,477,TRUE
RI5,500,3.86,1,6,80518,70294,500,0.45651,4.31651,477,TRUE
RI5,500,3.86,1,7,80518,70294,500,0.456486,4.316486,477,TRUE
RI5,500,3.86,1,8,80518,70294,500,0.469664,4.329664,477,TRUE
RI5,500,3.86,1,9,80518,70294,500,0.449698,4.309698,477,TRUE
RI5,500,3.86,1.5,0,80518,70294,500,0.506623,4.366623,477,TRUE
RI5,500,3.86,1.5,1,80518,70294,500,0.480621,4.340621,477,TRUE
RI5,500,3.86,1.5,2,80518,70294,500,0.54019,4.40019,477,TRUE
RI5,500,3.86,1.5,3,80518,70294,500,0.511168,4.371168,477,TRUE
RI5,500,3.86,1.5,4,80518,70294,500,0.495186,4.355186,477,TRUE
RI5,500,3.86,1.5,5,80518,70294,500,0.496642,4.356642,477,TRUE
RI5,500,3.86,1.5,6,80518,70294,500,0.498884,4.358884,477,TRUE
RI5,500,3.86,1.5,7,80518,70294,500,0.499555,4.359555,477,TRUE
RI5,500,3.86,1.5,8,80518,70294,500,0.506674,4.366674,477,TRUE
RI5,500,3.86,1.5,9,80518,70294,500,0.505305,4.365305,477,TRUE
RI5,500,3.86,2,0,80518,70294,500,0.515891,4.375891,477,TRUE
RI5,500,3.86,2,1,80518,70294,500,0.513084,4.373084,477,TRUE
RI5,500,3.86,2,2,80518,70294,500,0.515455,4.375455,477,TRUE
RI5,500,3.86,2,3,80518,70294,500,0.550767,4.410767,477,TRUE
RI5,500,3.86,2,4,80518,70294,500,0.520208,4.380208,477,TRUE
RI5,500,3.86,2,5,80518,70294,500,0.515008,4.375008,477,TRUE
RI5,500,3.86,2,6,80518,70294,500,0.502937,4.362937,477,TRUE
RI5,500,3.86,2,7,80518,70294,500,0.510068,4.370068,477,TRUE
RI5,500,3.86,2,8,80518,70294,500,0.502082,4.362081,477,TRUE
RI5,500,3.86,2,9,80518,70294,500,0.492205,4.352205,477,TRUE
RI5,1000,9.985,0.5,0,80983,55191,1000,0.615269,10.600269,227,TRUE
RI5,1000,9.985,0.5,1,80983,55191,1000,0.610748,10.595748,227,TRUE
RI5,1000,9.985,0.5,2,80983,55191,1000,0.621751,10.60675,227,TRUE
RI5,1000,9.985,0.5,3,80983,55191,1000,0.61087,10.59587,227,TRUE
RI5,1000,9.985,0.5,4,80983,55191,1000,0.605437,10.590437,227,TRUE
RI5,1000,9.985,0.5,5,80983,55191,1000,0.61496,10.59996,227,TRUE
RI5,1000,9.985,0.5,6,80983,55191,1000,0.618317,10.603317,227,TRUE
RI5,1000,9.985,0.5,7,80983,55191,1000,0.621075,10.606075,227,TRUE
RI5,1000,9.985,0.5,8,80983,55191,1000,0.625239,10.610239,227,TRUE
RI5,1000,9.985,0.5,9,80983,55191,1000,0.620292,10.605292,227,TRUE
RI5,1000,9.985,1,0,80983,55191,1000,0.625881,10.610881,227,TRUE
RI5,1000,9.985,1,1,80983,55191,1000,0.633217,10.618217,227,TRUE
RI5,1000,9.985,1,2,80983,55191,1000,0.629639,10.614639,227,TRUE
RI5,1000,9.985,1,3,80983,55191,1000,0.62883,10.61383,227,TRUE
RI5,1000,9.985,1,4,80983,55191,1000,0.624101,10.609101,227,TRUE
RI5,1000,9.985,1,5,80983,55191,1000,0.627325,10.612325,227,TRUE
RI5,1000,9.985,1,6,80983,55191,1000,0.633033,10.618033,227,TRUE
RI5,1000,9.985,1,7,80983,55191,1000,0.640086,10.625086,227,TRUE
RI5,1000,9.985,1,8,80983,55191,1000,0.617124,10.602124,227,TRUE
RI5,1000,9.985,1,9,80983,55191,1000,0.632693,10.617693,227,TRUE
RI5,1000,9.985,1.5,0,80983,55191,1000,0.62887,10.61387,227,TRUE
RI5,1000,9.985,1.5,1,80983,55191,1000,0.627238,10.612238,227,TRUE
RI5,1000,9.985,1.5,2,80983,55191,1000,0.636731,10.621731,227,TRUE
RI5,1000,9.985,1.5,3,80983,55191,1000,0.624921,10.609921,227,TRUE
RI5,1000,9.985,1.5,4,80983,55191,1000,0.621979,10.606979,227,TRUE
RI5,1000,9.985,1.5,5,80983,55191,1000,0.62606,10.61106,227,TRUE
RI5,1000,9.985,1.5,6,80983,55191,1000,0.62935,10.61435,227,TRUE
RI5,1000,9.985,1.5,7,80983,55191,1000,0.625544,10.610544,227,TRUE
RI5,1000,9.985,1.5,8,80983,55191,1000,0.621949,10.606949,227,TRUE
RI5,1000,9.985,1.5,9,80983,55191,1000,0.613544,10.598544,227,TRUE
RI5,1000,9.985,2,0,80983,55191,1000,0.624245,10.609245,227,TRUE
RI5,1000,9.985,2,1,80983,55191,1000,0.648942,10.633941,227,TRUE
RI5,1000,9.985,2,2,80983,55191,1000,0.628324,10.613324,227,TRUE
RI5,1000,9.985,2,3,80983,55191,1000,0.632716,10.617716,227,TRUE
RI5,1000,9.985,2,4,80983,55191,1000,0.624877,10.609877,227,TRUE
RI5,1000,9.985,2,5,80983,55191,1000,0.625616,10.610616,227,TRUE
RI5,1000,9.985,2,6,80983,55191,1000,0.629466,10.614466,227,TRUE
RI5,1000,9.985,2,7,80983,55191,1000,0.638278,10.623278,227,TRUE
RI5,1000,9.985,2,8,80983,55191,1000,0.642835,10.627835,227,TRUE
RI5,1000,9.985,2,9,80983,55191,1000,0.647799,10.632799,227,TRUE
RI5,1000,11.109,0.5,0,80983,70666,1000,0.592608,11.701608,913,TRUE
RI5,1000,11.109,0.5,1,80983,70666,1000,0.589235,11.698235,913,TRUE
RI5,1000,11.109,0.5,2,80983,70666,1000,0.572375,11.681375,913,TRUE
RI5,1000,11.109,0.5,3,80983,70666,1000,0.56705,11.67605,913,TRUE
RI5,1000,11.109,0.5,4,80983,70666,1000,0.576055,11.685055,913,TRUE
RI5,1000,11.109,0.5,5,80983,70666,1000,0.559727,11.668727,913,TRUE
RI5,1000,11.109,0.5,6,80983,70666,1000,0.602829,11.711829,913,TRUE
RI5,1000,11.109,0.5,7,80983,70666,1000,0.577778,11.686778,913,TRUE
RI5,1000,11.109,0.5,8,80983,70666,1000,0.55879,11.66779,913,TRUE
RI5,1000,11.109,0.5,9,80983,70666,1000,0.551341,11.660341,913,TRUE
RI5,1000,11.109,1,0,80983,70666,1000,0.563886,11.672886,913,TRUE
RI5,1000,11.109,1,1,80983,70666,1000,0.567314,11.676314,913,TRUE
RI5,1000,11.109,1,2,80983,70666,1000,0.57282,11.68182,913,TRUE
RI5,1000,11.109,1,3,80983,70666,1000,0.608329,11.717329,913,TRUE
RI5,1000,11.109,1,4,80983,70666,1000,0.568973,11.677973,913,TRUE
RI5,1000,11.109,1,5,80983,70666,1000,0.60903,11.71803,913,TRUE
RI5,1000,11.109,1,6,80983,70666,1000,0.566804,11.675804,913,TRUE
RI5,1000,11.109,1,7,80983,70666,1000,0.566237,11.675237,913,TRUE
RI5,1000,11.109,1,8,80983,70666,1000,0.581827,11.690827,913,TRUE
RI5,1000,11.109,1,9,80983,70666,1000,0.604097,11.713097,913,TRUE
RI5,1000,11.109,1.5,0,80983,70666,1000,0.599068,11.708068,913,TRUE
RI5,1000,11.109,1.5,1,80983,70666,1000,0.581966,11.690966,913,TRUE
RI5,1000,11.109,1.5,2,80983,70666,1000,0.578203,11.687203,913,TRUE
RI5,1000,11.109,1.5,3,80983,70666,1000,0.578878,11.687878,913,TRUE
RI5,1000,11.109,1.5,4,80983,70666,1000,0.563678,11.672678,913,TRUE
RI5,1000,11.109,1.5,5,80983,70666,1000,0.593394,11.702394,913,TRUE
RI5,1000,11.109,1.5,6,80983,70666,1000,0.571112,11.680112,913,TRUE
RI5,1000,11.109,1.5,7,80983,70666,1000,0.595149,11.704149,913,TRUE
RI5,1000,11.109,1.5,8,80983,70666,1000,0.576884,11.685884,913,TRUE
RI5,1000,11.109,1.5,9,80983,70666,1000,0.607066,11.716066,913,TRUE
RI5,1000,11.109,2,0,80983,70666,1000,0.585539,11.694539,913,TRUE
RI5,1000,11.109,2,1,80983,70666,1000,0.567986,11.676986,913,TRUE
RI5,1000,11.109,2,2,80983,70666,1000,0.571949,11.680949,913,TRUE
RI5,1000,11.109,2,3,80983,70666,1000,0.576157,11.685157,913,TRUE
RI5,1000,11.109,2,4,80983,70666,1000,0.580551,11.689551,913,TRUE
RI5,1000,11.109,2,5,80983,70666,1000,0.573614,11.682614,913,TRUE
RI5,1000,11.109,2,6,80983,70666,1000,0.568427,11.677427,913,TRUE
RI5,1000,11.109,2,7,80983,70666,1000,0.584042,11.693042,913,TRUE
RI5,1000,11.109,2,8,80983,70666,1000,0.571523,11.680523,913,TRUE
RI5,1000,11.109,2,9,80983,70666,1000,0.565739,11.674739,913,TRUE
RI5,1000,10.063,0.5,0,82488,55943,1000,0.795361,10.858361,397,TRUE
RI5,1000,10.063,0.5,1,82488,55943,1000,0.778999,10.841999,397,TRUE
RI5,1000,10.063,0.5,2,82488,55943,1000,0.765433,10.828433,397,TRUE
